Name,Address,City,Zip,State,Longitude,Latitude,Review_Count,Rating,Price,URL,ID,Phone,Street,Name_UPPER
Betty,193 Henry St,New York,10002,NY,-73.98785,40.71367,35,5.0,$$,https://www.yelp.com/biz/betty-new-york?adjust_creative=4OloIt1kPZ2nt6Pu4NdkDA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4OloIt1kPZ2nt6Pu4NdkDA,c8wkoGg9UbF55k3Z74X0Qw,6465565081,HENRY ST,BETTY
Bar Lula,132 1st Ave,New York,10009,NY,-73.98521,40.72743,51,4.5,,https://www.yelp.com/biz/bar-lula-new-york?adjust_creative=4OloIt1kPZ2nt6Pu4NdkDA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4OloIt1kPZ2nt6Pu4NdkDA,y2dSu-qwp1BmLfQRn_c-1Q,2127277900,1ST AVE,BAR LULA
Momofuku Ssam Bar,89 South St,New York,10038,NY,-74.0016428,40.705476024827576,123,4.0,$$$,https://www.yelp.com/biz/momofuku-ssam-bar-new-york-6?adjust_creative=4OloIt1kPZ2nt6Pu4NdkDA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4OloIt1kPZ2nt6Pu4NdkDA,D0EV-xXaUUi35raZ_hWg-w,2125000831,SOUTH ST,MOMOFUKU SSAM BAR
Sobak,51B Canal St,New York,10002,NY,-73.99158544320115,40.71497047687499,18,5.0,$$,https://www.yelp.com/biz/sobak-new-york-2?adjust_creative=4OloIt1kPZ2nt6Pu4NdkDA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4OloIt1kPZ2nt6Pu4NdkDA,WUc3CA6S8OjH3kiqv3eFOA,nan,CANAL ST,SOBAK
Izakaya Fuku,71-28 Roosevelt Ave,Jackson Heights,11372,NY,-73.89383,40.74635,290,4.5,$$,https://www.yelp.com/biz/izakaya-fuku-jackson-heights?adjust_creative=4OloIt1kPZ2nt6Pu4NdkDA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4OloIt1kPZ2nt6Pu4NdkDA,AudBWxeAr3zHr1ITrTcVpg,7182551120,ROOSEVELT AVE,IZAKAYA FUKU
Lucky Rabbit Noodles,140 Plymouth St,Brooklyn,11201,NY,-73.98809,40.70375,37,4.5,$$,https://www.yelp.com/biz/lucky-rabbit-noodles-brooklyn?adjust_creative=4OloIt1kPZ2nt6Pu4NdkDA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4OloIt1kPZ2nt6Pu4NdkDA,7bpZZUpEclhn29wWVqFsKA,3479160098,PLYMOUTH ST,LUCKY RABBIT NOODLES
Kimura,31 St Marks Pl,New York,10003,NY,-73.9882174,40.72904325062745,375,4.5,$$$,https://www.yelp.com/biz/kimura-new-york?adjust_creative=4OloIt1kPZ2nt6Pu4NdkDA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4OloIt1kPZ2nt6Pu4NdkDA,eQ4QUGvuHGBzsOrphsVc6A,9179051864,ST MARKS PL,KIMURA
La Contenta,102 Norfolk St,New York,10002,NY,-73.98691,40.71873,910,4.5,$$,https://www.yelp.com/biz/la-contenta-new-york?adjust_creative=4OloIt1kPZ2nt6Pu4NdkDA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4OloIt1kPZ2nt6Pu4NdkDA,6Ct7OeTRn4caY9g0swFBsw,2124324180,NORFOLK ST,LA CONTENTA
Shu Jiao Fu Zhou,295 Grand St,New York,10002,NY,-73.99210041198651,40.7174109,1301,4.5,$,https://www.yelp.com/biz/shu-jiao-fu-zhou-new-york-2?adjust_creative=4OloIt1kPZ2nt6Pu4NdkDA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4OloIt1kPZ2nt6Pu4NdkDA,lynQoI3w_pzYfHGeuUU-Qg,2126252532,GRAND ST,SHU JIAO FU ZHOU
Mokyo,109 St Marks Pl,New York,10009,NY,-73.98395721296154,40.72714401116084,341,4.5,,https://www.yelp.com/biz/mokyo-new-york-2?adjust_creative=4OloIt1kPZ2nt6Pu4NdkDA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4OloIt1kPZ2nt6Pu4NdkDA,e5wK3I_THzF4Ce_OgoSCQw,nan,ST MARKS PL,MOKYO
Paesano of Mulberry Street,136 Mulberry St,New York,10013,NY,-73.997447,40.718554,1413,4.0,$$,https://www.yelp.com/biz/paesano-of-mulberry-street-new-york?adjust_creative=4OloIt1kPZ2nt6Pu4NdkDA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4OloIt1kPZ2nt6Pu4NdkDA,OCTiJwvjoK81WoDwsTkFvA,2129651188,MULBERRY ST,PAESANO OF MULBERRY STREET
Piccola Cucina Osteria,196 Spring St,New York,10012,NY,-74.00322,40.72506,794,4.5,$$,https://www.yelp.com/biz/piccola-cucina-osteria-new-york-2?adjust_creative=4OloIt1kPZ2nt6Pu4NdkDA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4OloIt1kPZ2nt6Pu4NdkDA,qBGKigOGn_flCx1apxPzlA,6464787488,SPRING ST,PICCOLA CUCINA OSTERIA
Din Soup Dumplings,162 Montague St,Brooklyn,11201,NY,-73.99277,40.69425,200,4.5,$$,https://www.yelp.com/biz/din-soup-dumplings-brooklyn?adjust_creative=4OloIt1kPZ2nt6Pu4NdkDA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4OloIt1kPZ2nt6Pu4NdkDA,Vbmv3T7hr_owVic5BQXs5w,7185503888,MONTAGUE ST,DIN SOUP DUMPLINGS
Seamore’s Dumbo,66 Water St,Brooklyn,11201,NY,-73.991307,40.703086,203,4.0,$$,https://www.yelp.com/biz/seamore-s-dumbo-brooklyn-3?adjust_creative=4OloIt1kPZ2nt6Pu4NdkDA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4OloIt1kPZ2nt6Pu4NdkDA,CqtT8rPaSmrRClUBbqsCFA,7186636550,WATER ST,SEAMORE’S DUMBO
Wan Wan,209 Mulberry St,New York,10012,NY,-73.99648359999999,40.72180362146175,107,4.5,,https://www.yelp.com/biz/wan-wan-new-york-2?adjust_creative=4OloIt1kPZ2nt6Pu4NdkDA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4OloIt1kPZ2nt6Pu4NdkDA,AybQUv47u16bwg83kqNf5w,2128886278,MULBERRY ST,WAN WAN
Atti,294 Livingston St,Brooklyn,11217,NY,-73.98289919999999,40.68841151989921,71,4.5,$$$$,https://www.yelp.com/biz/atti-brooklyn?adjust_creative=4OloIt1kPZ2nt6Pu4NdkDA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4OloIt1kPZ2nt6Pu4NdkDA,mnXrPqOVbX_06D9OAo4dLA,9179091122,LIVINGSTON ST,ATTI
Barn Joo,35 Union Sq W,New York,10003,NY,-73.99069,40.73684,1900,4.0,$$,https://www.yelp.com/biz/barn-joo-new-york-3?adjust_creative=4OloIt1kPZ2nt6Pu4NdkDA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4OloIt1kPZ2nt6Pu4NdkDA,FizBsTIAJwNrImIG1mPDcg,6463989663,UNION SQ W,BARN JOO
Evelina,211 Dekalb Ave,Brooklyn,11205,NY,-73.971003,40.689722,360,4.5,$$,https://www.yelp.com/biz/evelina-brooklyn-2?adjust_creative=4OloIt1kPZ2nt6Pu4NdkDA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4OloIt1kPZ2nt6Pu4NdkDA,mPHPVJ2-8mOR-lFHafrc6w,9292980209,DEKALB AVE,EVELINA
Little Kirin,81 St Marks Pl,New York,10003,NY,-73.98551,40.72782,188,5.0,$$,https://www.yelp.com/biz/little-kirin-new-york?adjust_creative=4OloIt1kPZ2nt6Pu4NdkDA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4OloIt1kPZ2nt6Pu4NdkDA,S3ZAZrpakAUs8sVUb6ving,6463989733,ST MARKS PL,LITTLE KIRIN
Thai Diner,186 Mott St,New York,10012,NY,-73.9956057,40.72071042964739,726,4.0,$$,https://www.yelp.com/biz/thai-diner-new-york?adjust_creative=4OloIt1kPZ2nt6Pu4NdkDA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4OloIt1kPZ2nt6Pu4NdkDA,XgiG7K7ubHsj2JJ-c2sXnw,6465594140,MOTT ST,THAI DINER
Shuka,38 MacDougal St,New York,10012,NY,-74.00283,40.72707,955,4.5,$$$,https://www.yelp.com/biz/shuka-new-york-3?adjust_creative=4OloIt1kPZ2nt6Pu4NdkDA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4OloIt1kPZ2nt6Pu4NdkDA,Rj2ACaJcbroJLPDhRhzvBw,2124757500,MACDOUGAL ST,SHUKA
886,26 Saint Marks Pl,New York,10003,NY,-73.98873,40.72877,679,4.0,$$,https://www.yelp.com/biz/886-new-york?adjust_creative=4OloIt1kPZ2nt6Pu4NdkDA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4OloIt1kPZ2nt6Pu4NdkDA,8Oo2AtQEPDfxIOnA8wfXoQ,6468820231,SAINT MARKS PL,886
While We Were Young,183 W 10th St,New York,10014,NY,-74.00272,40.73437,451,4.0,$$,https://www.yelp.com/biz/while-we-were-young-new-york?adjust_creative=4OloIt1kPZ2nt6Pu4NdkDA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4OloIt1kPZ2nt6Pu4NdkDA,YSflX6shqcP3zYno0Zz75Q,9176756272,W 10TH ST,WHILE WE WERE YOUNG
Very Fresh Noodles,409 W 15th St,New York,10011,NY,-74.00565,40.74207,1443,4.5,$$,https://www.yelp.com/biz/very-fresh-noodles-new-york?adjust_creative=4OloIt1kPZ2nt6Pu4NdkDA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4OloIt1kPZ2nt6Pu4NdkDA,oe8GEFE4QLFAKt87y7zcgA,3322156161,W 15TH ST,VERY FRESH NOODLES
The Hideaway Seaport,22 Peck Slip,New York,10038,NY,-74.002083,40.7080634,134,4.0,$$,https://www.yelp.com/biz/the-hideaway-seaport-new-york?adjust_creative=4OloIt1kPZ2nt6Pu4NdkDA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4OloIt1kPZ2nt6Pu4NdkDA,7szsAtxOkGJ2ady3Qx7v4w,2123852222,PECK SLIP,THE HIDEAWAY SEAPORT
Ingas Bar,66 Hicks St,Brooklyn,11201,NY,-73.99371282578757,40.69992328722937,40,4.0,,https://www.yelp.com/biz/ingas-bar-brooklyn?adjust_creative=4OloIt1kPZ2nt6Pu4NdkDA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4OloIt1kPZ2nt6Pu4NdkDA,48nRODGl30EWpYMcCTOeAw,9179091177,HICKS ST,INGAS BAR
Little Owl,90 Bedford St,New York,10014,NY,-74.00532068435112,40.73240001181511,1457,4.0,$$$,https://www.yelp.com/biz/little-owl-new-york-3?adjust_creative=4OloIt1kPZ2nt6Pu4NdkDA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4OloIt1kPZ2nt6Pu4NdkDA,q1uIqB8PvyCCX8TajaRYBg,2127414695,BEDFORD ST,LITTLE OWL
C as in Charlie,5 Bleecker St,New York,10012,NY,-73.99269,40.72545,177,4.5,,https://www.yelp.com/biz/c-as-in-charlie-new-york?adjust_creative=4OloIt1kPZ2nt6Pu4NdkDA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4OloIt1kPZ2nt6Pu4NdkDA,pZWhRtCJvTuwWoavaiCQrA,nan,BLEECKER ST,C AS IN CHARLIE
K'Far - Brooklyn,97 Wythe Ave,Brooklyn,11249,NY,-73.9586038582844,40.7209634,107,4.5,,https://www.yelp.com/biz/kfar-brooklyn-brooklyn?adjust_creative=4OloIt1kPZ2nt6Pu4NdkDA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4OloIt1kPZ2nt6Pu4NdkDA,D_Rjd2js4_lkk51Obvlveg,7182157100,WYTHE AVE,K'FAR - BROOKLYN
Au Cheval,33 Cortlandt Aly,New York,10013,NY,-74.0015522,40.7183878,858,4.5,$$$,https://www.yelp.com/biz/au-cheval-new-york-7?adjust_creative=4OloIt1kPZ2nt6Pu4NdkDA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4OloIt1kPZ2nt6Pu4NdkDA,__EvomQ2tE1NtkWn32WEXg,6463502429,CORTLANDT ALY,AU CHEVAL
Top Thai Vintage,55 Carmine St,New York,10014,NY,-74.00421380395268,40.729907419973344,1082,4.5,$$,https://www.yelp.com/biz/top-thai-vintage-new-york-3?adjust_creative=4OloIt1kPZ2nt6Pu4NdkDA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4OloIt1kPZ2nt6Pu4NdkDA,0IFDnYf3bhqxJR6hVrG7Gw,6466092272,CARMINE ST,TOP THAI VINTAGE
Clover Hill,20 Columbia Pl,Brooklyn,11201,NY,-73.99871,40.69316,47,4.5,,https://www.yelp.com/biz/clover-hill-brooklyn?adjust_creative=4OloIt1kPZ2nt6Pu4NdkDA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4OloIt1kPZ2nt6Pu4NdkDA,OQbccovdHgjenH-sJIbFPw,3474576850,COLUMBIA PL,CLOVER HILL
The River Café,1 Water St,Brooklyn,11201,NY,-73.99479360219303,40.703866713051106,1285,4.0,$$$$,https://www.yelp.com/biz/the-river-caf%C3%A9-brooklyn-3?adjust_creative=4OloIt1kPZ2nt6Pu4NdkDA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4OloIt1kPZ2nt6Pu4NdkDA,4XX-zF8h5Lvrr22_tqU6-Q,7185225200,WATER ST,THE RIVER CAFÉ
Chama Mama - Brooklyn,121 Montague St,Brooklyn,11201,NY,-73.994544,40.695119,7,4.0,,https://www.yelp.com/biz/chama-mama-brooklyn-brooklyn?adjust_creative=4OloIt1kPZ2nt6Pu4NdkDA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4OloIt1kPZ2nt6Pu4NdkDA,JQDVA6_dRpg7RlxlZmJr0w,3476892725,MONTAGUE ST,CHAMA MAMA - BROOKLYN
Bread & Spread,151 Front St,Dumbo,11201,NY,-73.9869119,40.7025945,213,4.5,$$,https://www.yelp.com/biz/bread-and-spread-dumbo?adjust_creative=4OloIt1kPZ2nt6Pu4NdkDA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4OloIt1kPZ2nt6Pu4NdkDA,GLf8_rOnkszkGmPAiMzO9Q,7186252220,FRONT ST,BREAD & SPREAD
DumboLuv,54 Jay St,Brooklyn,11201,NY,-73.98676,40.70327,9,4.5,,https://www.yelp.com/biz/dumboluv-brooklyn-3?adjust_creative=4OloIt1kPZ2nt6Pu4NdkDA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4OloIt1kPZ2nt6Pu4NdkDA,cRsIsiuoV11zX8oLY8brhQ,nan,JAY ST,DUMBOLUV
The Mayfly,269 E Houston St,New York,10002,NY,-73.98462,40.72152,60,4.5,,https://www.yelp.com/biz/the-mayfly-new-york?adjust_creative=4OloIt1kPZ2nt6Pu4NdkDA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4OloIt1kPZ2nt6Pu4NdkDA,-R5CBTnY10kdVNNv0lbHnA,6464498435,E HOUSTON ST,THE MAYFLY
Double Chicken Please,115 Allen St,New York,10002,NY,-73.990486,40.719584,502,4.5,$$,https://www.yelp.com/biz/double-chicken-please-new-york?adjust_creative=4OloIt1kPZ2nt6Pu4NdkDA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4OloIt1kPZ2nt6Pu4NdkDA,FgPvSR_42MtGKy0_n055iw,6466785452,ALLEN ST,DOUBLE CHICKEN PLEASE
Monsieur Vo,104 2nd Ave,New York,10003,NY,-73.98816,40.72741,91,4.5,,https://www.yelp.com/biz/monsieur-vo-new-york?adjust_creative=4OloIt1kPZ2nt6Pu4NdkDA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4OloIt1kPZ2nt6Pu4NdkDA,37xSQ6l3feGBbmoqN84H3g,9176757068,2ND AVE,MONSIEUR VO
The Four Horsemen,295 Grand St,Brooklyn,11211,NY,-73.95732,40.71305,316,4.5,$$,https://www.yelp.com/biz/the-four-horsemen-brooklyn?adjust_creative=4OloIt1kPZ2nt6Pu4NdkDA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4OloIt1kPZ2nt6Pu4NdkDA,Orbsfc3nI21mQ8cwSPahhg,7185994900,GRAND ST,THE FOUR HORSEMEN
Helen's,22 1/2 Ninth Ave,New York,10014,NY,-74.00562667,40.74029833,92,4.5,$$,https://www.yelp.com/biz/helens-new-york?adjust_creative=4OloIt1kPZ2nt6Pu4NdkDA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4OloIt1kPZ2nt6Pu4NdkDA,qLJYqqj9vu0sdBJsxQKYjQ,6469985136,1/2 NINTH AVE,HELEN'S
Fifty Henry,50 Henry St,Brooklyn,11201,NY,-73.99227966108869,40.69955614677912,18,4.5,,https://www.yelp.com/biz/fifty-henry-brooklyn?adjust_creative=4OloIt1kPZ2nt6Pu4NdkDA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4OloIt1kPZ2nt6Pu4NdkDA,IjygKmi3dhRyBe-MV9rXFw,7188555595,HENRY ST,FIFTY HENRY
Dawn's ‘Til Dusk,33 Main St,Brooklyn,11201,NY,-73.9904543407859,40.70336875110399,20,4.5,,https://www.yelp.com/biz/dawns-til-dusk-brooklyn-2?adjust_creative=4OloIt1kPZ2nt6Pu4NdkDA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4OloIt1kPZ2nt6Pu4NdkDA,SB4crLLqZy4RdoA3e7yDNA,2126754996,MAIN ST,DAWN'S ‘TIL DUSK
Roscioli,43 MacDougal St,New York,10011,NY,-74.00253,40.72772,9,4.5,,https://www.yelp.com/biz/roscioli-new-york-2?adjust_creative=4OloIt1kPZ2nt6Pu4NdkDA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4OloIt1kPZ2nt6Pu4NdkDA,5eTSnxcWeAnFfNMThdmwNw,nan,MACDOUGAL ST,ROSCIOLI
Noodle Pudding,38 Henry St,Brooklyn,11201,NY,-73.99203,40.69979,618,4.0,$$,https://www.yelp.com/biz/noodle-pudding-brooklyn?adjust_creative=4OloIt1kPZ2nt6Pu4NdkDA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4OloIt1kPZ2nt6Pu4NdkDA,_N92SH1Zi-Hbxn_bNHFz0Q,7186253737,HENRY ST,NOODLE PUDDING
