id,category_alias,category_title
w3CHmfkPc5K7MzYfBmyrNQ,beerbar,Beer Bar
VqnPcfqYltgxAkIuTaGkYg,italian,Italian
VqnPcfqYltgxAkIuTaGkYg,wine_bars,Wine Bars
VqnPcfqYltgxAkIuTaGkYg,modern_european,Modern European
dskDbpvA0hI_7RjtoL6IKA,sushi,Sushi Bars
dskDbpvA0hI_7RjtoL6IKA,japanese,Japanese
_lRU0Iczcf5WSsxbDnwE6w,korean,Korean
_lRU0Iczcf5WSsxbDnwE6w,chickenshop,Chicken Shop
zcWxZaC7pnIVe2ON4uUEDw,chicken_wings,Chicken Wings
zcWxZaC7pnIVe2ON4uUEDw,korean,Korean
zcWxZaC7pnIVe2ON4uUEDw,tradamerican,American (Traditional)
Jp6uYnnPMLBb-GDcK9jsEg,pizza,Pizza
Jp6uYnnPMLBb-GDcK9jsEg,pastashops,Pasta Shops
TENyZswNhrgS1qQHBcUykg,lebanese,Lebanese
9whm9oIO5baMzRtpJhzNZA,gastropubs,Gastropubs
lokQtNncpBTPQyhsXPrqzw,seafood,Seafood
v8_MaF5d2u5qZ6evINBsig,newamerican,American (New)
oT6z_r5S2i_sTxjU1E5SHQ,newamerican,American (New)
oT6z_r5S2i_sTxjU1E5SHQ,bars,Bars
oT6z_r5S2i_sTxjU1E5SHQ,seafood,Seafood
Fl8f8jOGyTV9_SqHgbGZbA,steak,Steakhouses
Fl8f8jOGyTV9_SqHgbGZbA,salad,Salad
Fl8f8jOGyTV9_SqHgbGZbA,chicken_wings,Chicken Wings
80jmHsdVmeYxaoAHaegKyQ,tradamerican,American (Traditional)
VLGmFHE4s0Sfu0piMVQa1Q,newamerican,American (New)
VLGmFHE4s0Sfu0piMVQa1Q,cocktailbars,Cocktail Bars
VLGmFHE4s0Sfu0piMVQa1Q,breakfast_brunch,Breakfast & Brunch
gqUR7hd3NsxOD_JrD-iFfQ,chinese,Chinese
IaKzW5PcmHGklEhAy_9hMQ,french,French
LdbANxQjzdvzBqUESYTUnw,tacos,Tacos
M85t-iOAbMpO9mVIKAgwMw,newamerican,American (New)
M85t-iOAbMpO9mVIKAgwMw,french,French
M85t-iOAbMpO9mVIKAgwMw,cocktailbars,Cocktail Bars
An1_BlhLJDZomxI91SBv7g,korean,Korean
An1_BlhLJDZomxI91SBv7g,bars,Bars
QVXLgfB4J2j1BjeSgmoXgw,newamerican,American (New)
QVXLgfB4J2j1BjeSgmoXgw,tradamerican,American (Traditional)
QVXLgfB4J2j1BjeSgmoXgw,bars,Bars
M-qzhH4KrL2GnpCKx0EW6Q,chicken_wings,Chicken Wings
M-qzhH4KrL2GnpCKx0EW6Q,hotdogs,Fast Food
M-qzhH4KrL2GnpCKx0EW6Q,chickenshop,Chicken Shop
1jAB_uaI8-P_wSqOo2S3KQ,szechuan,Szechuan
1jAB_uaI8-P_wSqOo2S3KQ,dimsum,Dim Sum
1jAB_uaI8-P_wSqOo2S3KQ,wine_bars,Wine Bars
qs5x7OfTtpgQ4xQeN7N4Iw,italian,Italian
qs5x7OfTtpgQ4xQeN7N4Iw,cocktailbars,Cocktail Bars
lXGCo-K7eftxRT_6E59-Iw,newamerican,American (New)
lXGCo-K7eftxRT_6E59-Iw,cafes,Cafes
lXGCo-K7eftxRT_6E59-Iw,bars,Bars
koXLkmULtStfolzUXH9avA,peruvian,Peruvian
uQ0kF3fiJFDm0oDVRaMBkw,newamerican,American (New)
uQ0kF3fiJFDm0oDVRaMBkw,burgers,Burgers
uQ0kF3fiJFDm0oDVRaMBkw,cocktailbars,Cocktail Bars
wnyX_yg4ddSDkupwFKftIA,breakfast_brunch,Breakfast & Brunch
wnyX_yg4ddSDkupwFKftIA,italian,Italian
53lgp8fFEuK3Yo7yeXc89A,dimsum,Dim Sum
53lgp8fFEuK3Yo7yeXc89A,cantonese,Cantonese
AcipVtCZ68bUNdsPOpa_JA,newamerican,American (New)
EY5ot4Z1tgbDC-TZXIcRjQ,gastropubs,Gastropubs
EY5ot4Z1tgbDC-TZXIcRjQ,newamerican,American (New)
EY5ot4Z1tgbDC-TZXIcRjQ,pubs,Pubs
g8xujfQ-3rhpL1etGTsUFg,mexican,Mexican
g8xujfQ-3rhpL1etGTsUFg,cocktailbars,Cocktail Bars
wV2YuZKjk5VhZz3I27xtsA,newamerican,American (New)
wV2YuZKjk5VhZz3I27xtsA,desserts,Desserts
wV2YuZKjk5VhZz3I27xtsA,italian,Italian
VACzezINx10UlfXjdz0Iow,newamerican,American (New)
VACzezINx10UlfXjdz0Iow,lounges,Lounges
S4Euw4DYSqeU4KcteFXqHg,newamerican,American (New)
S4Euw4DYSqeU4KcteFXqHg,desserts,Desserts
S4Euw4DYSqeU4KcteFXqHg,bars,Bars
I9QQYu9c4Z7NySAAe9isoA,mexican,Mexican
I9QQYu9c4Z7NySAAe9isoA,cocktailbars,Cocktail Bars
I9QQYu9c4Z7NySAAe9isoA,danceclubs,Dance Clubs
C0XQBFVCoH7rbaTl05kaOg,tacos,Tacos
OL2su47yPDPZyvzY8IRk9A,mideastern,Middle Eastern
OL2su47yPDPZyvzY8IRk9A,falafel,Falafel
OL2su47yPDPZyvzY8IRk9A,beerbar,Beer Bar
9bAyxRD6RsGEUQw424ovQA,ramen,Ramen
jSMfV_e4Jh1DKoCnngOiQQ,indpak,Indian
RXCCofQw1EjTcSN0ZeXfRA,italian,Italian
RXCCofQw1EjTcSN0ZeXfRA,gluten_free,Gluten-Free
RXCCofQw1EjTcSN0ZeXfRA,breakfast_brunch,Breakfast & Brunch
2JGyD4VesHPsVRsLpNXgYw,hkcafe,Hong Kong Style Cafe
2JGyD4VesHPsVRsLpNXgYw,chinese,Chinese
2JGyD4VesHPsVRsLpNXgYw,coffee,Coffee & Tea
_LJFf9YqpYxvExTvVxb7Rw,newamerican,American (New)
95a04LtXLX6gePhPEwff9A,mexican,Mexican
zupIzmhdcH0U6vJQQxDBiQ,newamerican,American (New)
zupIzmhdcH0U6vJQQxDBiQ,mexican,Mexican
zupIzmhdcH0U6vJQQxDBiQ,bars,Bars
V7I8bRirWgqF-vnCc2z0Xw,gastropubs,Gastropubs
V7I8bRirWgqF-vnCc2z0Xw,sportsbars,Sports Bars
V7I8bRirWgqF-vnCc2z0Xw,cocktailbars,Cocktail Bars
AImhpHnwq_1qJeopUzdohA,chinese,Chinese
AImhpHnwq_1qJeopUzdohA,asianfusion,Asian Fusion
nvlxtOwbGqPW8E6_sYTfvw,italian,Italian
nvlxtOwbGqPW8E6_sYTfvw,breakfast_brunch,Breakfast & Brunch
nvlxtOwbGqPW8E6_sYTfvw,cocktailbars,Cocktail Bars
11VeHNc-R3PiLxQKK3_mig,wine_bars,Wine Bars
11VeHNc-R3PiLxQKK3_mig,newamerican,American (New)
11VeHNc-R3PiLxQKK3_mig,tapasmallplates,Tapas/Small Plates
nMthrgdms3Nu1BdRJYKQ9w,mexican,Mexican
HPwH6d3yshPeF0pywgDfSw,chinese,Chinese
5gxupTdlGXl_gLd7RBzphg,bars,Bars
5gxupTdlGXl_gLd7RBzphg,seafood,Seafood
L0OIOw6u8SF79OkDkRx_AA,newamerican,American (New)
GBJOu9Rk4JqqWjB8ddYudw,french,French
GBJOu9Rk4JqqWjB8ddYudw,cocktailbars,Cocktail Bars
GBJOu9Rk4JqqWjB8ddYudw,breakfast_brunch,Breakfast & Brunch
sRH-6ZY0gDbS4DhfUZU6zw,wine_bars,Wine Bars
sRH-6ZY0gDbS4DhfUZU6zw,italian,Italian
sRH-6ZY0gDbS4DhfUZU6zw,vegan,Vegan
Wc_vQmkP7tb8eQQfwd39Qw,hainan,Hainan
Wc_vQmkP7tb8eQQfwd39Qw,malaysian,Malaysian
Jp27mwe6YhnVUmdgeAm9Mw,diners,Diners
bBDzXNM7Y7_8WE2Sm6R_ig,food_court,Food Court
x1B6LbAyV3DCmwfmJBy9Ig,popuprestaurants,Pop-Up Restaurants
x1B6LbAyV3DCmwfmJBy9Ig,burgers,Burgers
x1B6LbAyV3DCmwfmJBy9Ig,chicken_wings,Chicken Wings
CnDMmAzrNJF64Y8QcelQAQ,sushi,Sushi Bars
CnDMmAzrNJF64Y8QcelQAQ,japanese,Japanese
CnDMmAzrNJF64Y8QcelQAQ,cocktailbars,Cocktail Bars
ts_ylhPR_qFQ87uAZrYVvQ,cocktailbars,Cocktail Bars
ts_ylhPR_qFQ87uAZrYVvQ,wine_bars,Wine Bars
ts_ylhPR_qFQ87uAZrYVvQ,tapasmallplates,Tapas/Small Plates
ddKmJRZ3D1iS-gbZq03OWQ,breakfast_brunch,Breakfast & Brunch
ddKmJRZ3D1iS-gbZq03OWQ,tradamerican,American (Traditional)
0BzxIsoRuFvxbMPl-iH70A,newamerican,American (New)
0BzxIsoRuFvxbMPl-iH70A,desserts,Desserts
0BzxIsoRuFvxbMPl-iH70A,cocktailbars,Cocktail Bars
ZlQ9YC8p-qC6XMzmOyUnPQ,tacos,Tacos
ZlQ9YC8p-qC6XMzmOyUnPQ,foodtrucks,Food Trucks
EuWNk5SJB7wADVHoCtxAqg,mediterranean,Mediterranean
EuWNk5SJB7wADVHoCtxAqg,cocktailbars,Cocktail Bars
EuWNk5SJB7wADVHoCtxAqg,mideastern,Middle Eastern
GxDZoghoDyxthCCTPrUbrA,mexican,Mexican
poW7hs8faR7X-JXVEHtp4g,italian,Italian
poW7hs8faR7X-JXVEHtp4g,pizza,Pizza
poW7hs8faR7X-JXVEHtp4g,desserts,Desserts
XLT7aNLJEhIdoieNjPw8Gg,cocktailbars,Cocktail Bars
XLT7aNLJEhIdoieNjPw8Gg,tapasmallplates,Tapas/Small Plates
lT0xsTDpKit5XV_7lOqJrg,korean,Korean
lT0xsTDpKit5XV_7lOqJrg,chickenshop,Chicken Shop
lT0xsTDpKit5XV_7lOqJrg,chicken_wings,Chicken Wings
-sngroTEoFPVjoK2yfdAng,tapasmallplates,Tapas/Small Plates
-sngroTEoFPVjoK2yfdAng,southern,Southern
-sngroTEoFPVjoK2yfdAng,cocktailbars,Cocktail Bars
9phYK1esfjNkdd5UPIt9_w,burgers,Burgers
9phYK1esfjNkdd5UPIt9_w,desserts,Desserts
9phYK1esfjNkdd5UPIt9_w,sandwiches,Sandwiches
OMF0rN7FHM2KovR8hJVbKA,korean,Korean
OMF0rN7FHM2KovR8hJVbKA,grocery,Grocery
U8bfgo6nmR6g6RbERK8ECg,french,French
TswtgsaC8VgQv0VDonFOTg,mexican,Mexican
TswtgsaC8VgQv0VDonFOTg,bars,Bars
TswtgsaC8VgQv0VDonFOTg,tex-mex,Tex-Mex
lxQ-tzFmL1tmUqZUN-CSRQ,japanese,Japanese
lxQ-tzFmL1tmUqZUN-CSRQ,bars,Bars
TXLtPStqbC3acOpoHWDfYQ,mexican,Mexican
TXLtPStqbC3acOpoHWDfYQ,bars,Bars
TXLtPStqbC3acOpoHWDfYQ,breakfast_brunch,Breakfast & Brunch
yzOew6wou7fu51dyn6pNeQ,italian,Italian
yzOew6wou7fu51dyn6pNeQ,comfortfood,Comfort Food
hKChLzaG8tyrSrg3U_wRNw,venues,Venues & Event Spaces
hKChLzaG8tyrSrg3U_wRNw,burgers,Burgers
hKChLzaG8tyrSrg3U_wRNw,beerbar,Beer Bar
2kPGo5wA33eBJj-OzA96tQ,mexican,Mexican
2kPGo5wA33eBJj-OzA96tQ,cocktailbars,Cocktail Bars
2kPGo5wA33eBJj-OzA96tQ,venues,Venues & Event Spaces
lqY_ETuTSPRYqC6R-hefyw,salad,Salad
lqY_ETuTSPRYqC6R-hefyw,wraps,Wraps
lqY_ETuTSPRYqC6R-hefyw,sandwiches,Sandwiches
kp5HpNxyJQGY13VDN-Yq9Q,mideastern,Middle Eastern
kp5HpNxyJQGY13VDN-Yq9Q,mediterranean,Mediterranean
kp5HpNxyJQGY13VDN-Yq9Q,sandwiches,Sandwiches
tmzWZtu9Nimn7Hfas9XmcA,french,French
tmzWZtu9Nimn7Hfas9XmcA,steak,Steakhouses
tmzWZtu9Nimn7Hfas9XmcA,newamerican,American (New)
br6HJD_UZ_LSU36tBZGSuw,korean,Korean
br6HJD_UZ_LSU36tBZGSuw,chinese,Chinese
br6HJD_UZ_LSU36tBZGSuw,noodles,Noodles
0qLiJ70Iciz3K9JVmwY2tg,caribbean,Caribbean
0qLiJ70Iciz3K9JVmwY2tg,chicken_wings,Chicken Wings
0qLiJ70Iciz3K9JVmwY2tg,cocktailbars,Cocktail Bars
g5f6p9jfzB30Mhcu6d5OWA,french,French
g512kssHLLTdDbUJHTmJFw,chinese,Chinese
7-aFmvscXWT223jlWrOkWg,mexican,Mexican
XEljGR5ptD9TLXaLsP30Jg,bars,Bars
XEljGR5ptD9TLXaLsP30Jg,newamerican,American (New)
iXV4FMZPru7BB_nwN_8mVw,italian,Italian
iXV4FMZPru7BB_nwN_8mVw,seafood,Seafood
iXV4FMZPru7BB_nwN_8mVw,cocktailbars,Cocktail Bars
S-WdvEU1X7J33whXWk1zmw,coffee,Coffee & Tea
S-WdvEU1X7J33whXWk1zmw,breakfast_brunch,Breakfast & Brunch
S-WdvEU1X7J33whXWk1zmw,beerbar,Beer Bar
j61hBldPvd47MdLgeySlxQ,chinese,Chinese
vA2VEhW6S1ioX6tXtQdO9A,thai,Thai
vA2VEhW6S1ioX6tXtQdO9A,asianfusion,Asian Fusion
vA2VEhW6S1ioX6tXtQdO9A,noodles,Noodles
hkooeEkd3oPsLD6JJrYpjA,italian,Italian
hkooeEkd3oPsLD6JJrYpjA,pastashops,Pasta Shops
hkooeEkd3oPsLD6JJrYpjA,wine_bars,Wine Bars
9HD5HQiTkURkx5i7hL92EA,szechuan,Szechuan
9HD5HQiTkURkx5i7hL92EA,vegan,Vegan
9HD5HQiTkURkx5i7hL92EA,cocktailbars,Cocktail Bars
GNJLl1U-QB4magpOrbcLlg,spanish,Spanish
GNJLl1U-QB4magpOrbcLlg,salvadoran,Salvadoran
5DoCTugT9AF-P3VspApsyQ,italian,Italian
5DoCTugT9AF-P3VspApsyQ,wine_bars,Wine Bars
5DoCTugT9AF-P3VspApsyQ,cocktailbars,Cocktail Bars
_l__uXH-xeqJVZbLiISGlQ,spanish,Spanish
_l__uXH-xeqJVZbLiISGlQ,mediterranean,Mediterranean
XNkC1vJmLOI8NRR3Jl_vyQ,thai,Thai
VQ5YGa4L4AT3ugF61hM9qQ,streetvendors,Street Vendors
VQ5YGa4L4AT3ugF61hM9qQ,chinese,Chinese
tO6ktIDgzUQ4XOGR6-Vkvw,japanese,Japanese
tO6ktIDgzUQ4XOGR6-Vkvw,tapas,Tapas Bars
unWoFZeSWa0DK1YMekO_Uw,venues,Venues & Event Spaces
unWoFZeSWa0DK1YMekO_Uw,breakfast_brunch,Breakfast & Brunch
unWoFZeSWa0DK1YMekO_Uw,tradamerican,American (Traditional)
jk8ek5ncBsFGlzRePGrNqA,cuban,Cuban
jk8ek5ncBsFGlzRePGrNqA,empanadas,Empanadas
jk8ek5ncBsFGlzRePGrNqA,sandwiches,Sandwiches
aRnqeB3ANO_HKETtyL7rlA,japanese,Japanese
aRnqeB3ANO_HKETtyL7rlA,foodstands,Food Stands
lv6ndaUChoqQ1g_TECir0Q,hotdogs,Fast Food
lv6ndaUChoqQ1g_TECir0Q,salvadoran,Salvadoran
8PhwiTru5teSaZ8C6hrIww,spanish,Spanish
8PhwiTru5teSaZ8C6hrIww,tapas,Tapas Bars
eTR6nfHvQzvKX7Dcd6JrfA,bars,Bars
eTR6nfHvQzvKX7Dcd6JrfA,newamerican,American (New)
Scs2L-4imyt_lorJ6biFKA,cafes,Cafes
Scs2L-4imyt_lorJ6biFKA,bars,Bars
Scs2L-4imyt_lorJ6biFKA,himalayan,Himalayan/Nepalese
rPKXTHDgtGI4XEo2HuVpow,australian,Australian
rPKXTHDgtGI4XEo2HuVpow,seafood,Seafood
rPKXTHDgtGI4XEo2HuVpow,asianfusion,Asian Fusion
O4rYM6YBj90W2u7RhG3Mvg,seafood,Seafood
O4rYM6YBj90W2u7RhG3Mvg,bars,Bars
O4rYM6YBj90W2u7RhG3Mvg,venues,Venues & Event Spaces
zf4Q7vCUbUab4Y0OeU0kyw,pizza,Pizza
ki1QfVkOweIcoJtERPJoew,bars,Bars
ki1QfVkOweIcoJtERPJoew,italian,Italian
ki1QfVkOweIcoJtERPJoew,venues,Venues & Event Spaces
IBTfNZ5CLTWA-IwkhU0c2Q,moroccan,Moroccan
IBTfNZ5CLTWA-IwkhU0c2Q,mediterranean,Mediterranean
IBTfNZ5CLTWA-IwkhU0c2Q,mideastern,Middle Eastern
5WD82Wg_s4bh5K0f3ZwnxQ,beergardens,Beer Gardens
5WD82Wg_s4bh5K0f3ZwnxQ,german,German
5WD82Wg_s4bh5K0f3ZwnxQ,breakfast_brunch,Breakfast & Brunch
1TjhL68uTF473c3E-cuLiw,breakfast_brunch,Breakfast & Brunch
1TjhL68uTF473c3E-cuLiw,burgers,Burgers
1TjhL68uTF473c3E-cuLiw,diners,Diners
IAbOg5Kd5AynOcbI8vGTwQ,italian,Italian
IAbOg5Kd5AynOcbI8vGTwQ,pizza,Pizza
zHtCLIChaKxqFXfMZQHkMQ,pizza,Pizza
zHtCLIChaKxqFXfMZQHkMQ,wine_bars,Wine Bars
E5Jd2NvkcDh8Yrd_drtoEA,belgian,Belgian
E5Jd2NvkcDh8Yrd_drtoEA,waffles,Waffles
E5Jd2NvkcDh8Yrd_drtoEA,breakfast_brunch,Breakfast & Brunch
Rw4m0AKl1hIkRZMVQ3ueXw,japanese,Japanese
Rw4m0AKl1hIkRZMVQ3ueXw,bbq,Barbeque
IpZwOB8lIhN2hVEecYd2ug,cocktailbars,Cocktail Bars
IpZwOB8lIhN2hVEecYd2ug,diners,Diners
FvCslLyo0SlDKI52bEDekQ,vegetarian,Vegetarian
FvCslLyo0SlDKI52bEDekQ,mideastern,Middle Eastern
FvCslLyo0SlDKI52bEDekQ,kosher,Kosher
nVdPvG5_JJmTHOGyB0zTzQ,breakfast_brunch,Breakfast & Brunch
nVdPvG5_JJmTHOGyB0zTzQ,coffee,Coffee & Tea
nVdPvG5_JJmTHOGyB0zTzQ,spanish,Spanish
Xcxare_6mb-PKSWYfIK6rg,mediterranean,Mediterranean
Xcxare_6mb-PKSWYfIK6rg,turkish,Turkish
QAGFu7pqCAZUJkYkUB5pjg,food_court,Food Court
4Objcs7HXSGuzpb0SOa-Jw,newamerican,American (New)
Ig4LSE3TRPs5nSsfTgnniQ,newamerican,American (New)
CoC_aCC3qKQuKrmZiV7DjA,hotdogs,Fast Food
CoC_aCC3qKQuKrmZiV7DjA,halal,Halal
CoC_aCC3qKQuKrmZiV7DjA,chicken_wings,Chicken Wings
6f1C0xuK5S5Zqy29_SmAvg,korean,Korean
ajIxeFOijO3n5AUncMDsbw,sandwiches,Sandwiches
ajIxeFOijO3n5AUncMDsbw,bars,Bars
RyVOeKAWLT2srJqpGNFHXw,french,French
RyVOeKAWLT2srJqpGNFHXw,breakfast_brunch,Breakfast & Brunch
RyVOeKAWLT2srJqpGNFHXw,wine_bars,Wine Bars
qLL_x4uzDHCgXd9lwaGxjw,french,French
qLL_x4uzDHCgXd9lwaGxjw,modern_european,Modern European
qLL_x4uzDHCgXd9lwaGxjw,galleries,Art Galleries
LCC5ryseychdJyp8RuQ2Zg,hotdogs,Fast Food
vvPj9PFLYBY9pY85RQ-ZnA,tacos,Tacos
mWS4umRg2AyykyAClMrIRw,newamerican,American (New)
mWS4umRg2AyykyAClMrIRw,bars,Bars
mWS4umRg2AyykyAClMrIRw,breakfast_brunch,Breakfast & Brunch
HJg9TbpyWvb6-AFPdb7NCA,italian,Italian
HJg9TbpyWvb6-AFPdb7NCA,french,French
HJg9TbpyWvb6-AFPdb7NCA,cocktailbars,Cocktail Bars
qb4dRCXvxyxoSW2wfgExTw,newamerican,American (New)
qb4dRCXvxyxoSW2wfgExTw,italian,Italian
qb4dRCXvxyxoSW2wfgExTw,cocktailbars,Cocktail Bars
7r6NoHRjQKhkZlIcODZJwg,hkcafe,Hong Kong Style Cafe
7r6NoHRjQKhkZlIcODZJwg,popupshops,Pop-up Shops
DiHm4iIAQhqMKfjsrBPvZw,spanish,Spanish
DiHm4iIAQhqMKfjsrBPvZw,tapas,Tapas Bars
DiHm4iIAQhqMKfjsrBPvZw,tapasmallplates,Tapas/Small Plates
13M1UV38RGIwonxIFLPD6g,popuprestaurants,Pop-Up Restaurants
FogLdooqSzKbmkwMGSwDiQ,pizza,Pizza
FogLdooqSzKbmkwMGSwDiQ,italian,Italian
FogLdooqSzKbmkwMGSwDiQ,bars,Bars
7awj6dogPbnykK2OgzClPA,sandwiches,Sandwiches
6LJl5ZhPMmGZ5F1oe-6kEw,vegan,Vegan
6LJl5ZhPMmGZ5F1oe-6kEw,vegetarian,Vegetarian
6LJl5ZhPMmGZ5F1oe-6kEw,wine_bars,Wine Bars
kIzVGUWS2b5H_b-G0Q0-0g,cocktailbars,Cocktail Bars
kIzVGUWS2b5H_b-G0Q0-0g,izakaya,Izakaya
LpSjWO4ZU6rbxGUetRp1mA,chinese,Chinese
vy7nHSNLCLrz1wBUcQD78w,newamerican,American (New)
vy7nHSNLCLrz1wBUcQD78w,bars,Bars
MLBqYHtCwACXgmKxYTFq3g,sushi,Sushi Bars
MLBqYHtCwACXgmKxYTFq3g,japanese,Japanese
eT39RKlQ8i5Z4ml0ZwUK-Q,wine_bars,Wine Bars
eT39RKlQ8i5Z4ml0ZwUK-Q,modern_european,Modern European
eT39RKlQ8i5Z4ml0ZwUK-Q,tradamerican,American (Traditional)
M_F6J04haemWdMYGFIn3ig,japacurry,Japanese Curry
M_F6J04haemWdMYGFIn3ig,noodles,Noodles
M_F6J04haemWdMYGFIn3ig,chinese,Chinese
e3aLZ41AMwtwuj9u6mO9Ew,chinese,Chinese
k5bGHJbAXDw9g_uP42QqDw,newamerican,American (New)
k5bGHJbAXDw9g_uP42QqDw,tikibars,Tiki Bars
k5bGHJbAXDw9g_uP42QqDw,breakfast_brunch,Breakfast & Brunch
LY0e-LsmtoyYysOcSLJ23g,seafood,Seafood
ZQ8E37pWd4KBgtdcWKx5IA,tradamerican,American (Traditional)
ZQ8E37pWd4KBgtdcWKx5IA,wine_bars,Wine Bars
ZQ8E37pWd4KBgtdcWKx5IA,cocktailbars,Cocktail Bars
wlOnVBj6hcbXw_Dj7RcbAQ,bars,Bars
wlOnVBj6hcbXw_Dj7RcbAQ,tradamerican,American (Traditional)
wlOnVBj6hcbXw_Dj7RcbAQ,spanish,Spanish
szM1B9tHQixNsmTZTfKoWA,tradamerican,American (Traditional)
szM1B9tHQixNsmTZTfKoWA,cafes,Cafes
jsYXlmCTsIOIZFMaGVc__w,sandwiches,Sandwiches
jsYXlmCTsIOIZFMaGVc__w,italian,Italian
DxeD4Jw3gsImI-olCOB0bA,bars,Bars
DxeD4Jw3gsImI-olCOB0bA,coffee,Coffee & Tea
DxeD4Jw3gsImI-olCOB0bA,breakfast_brunch,Breakfast & Brunch
Y331N32AeN-s5fFRe-bLuA,seafood,Seafood
Y331N32AeN-s5fFRe-bLuA,cocktailbars,Cocktail Bars
CUmNfw86xZIFvOmjPm-9jw,bagels,Bagels
CUmNfw86xZIFvOmjPm-9jw,bakeries,Bakeries
CUmNfw86xZIFvOmjPm-9jw,seafood,Seafood
FcQA5tV8wlz6jg_UK_s7Hw,noodles,Noodles
FcQA5tV8wlz6jg_UK_s7Hw,tapasmallplates,Tapas/Small Plates
wohLfhl0OqvDzIX50r63aw,cocktailbars,Cocktail Bars
wohLfhl0OqvDzIX50r63aw,newamerican,American (New)
wohLfhl0OqvDzIX50r63aw,breakfast_brunch,Breakfast & Brunch
GCAQmtRdNhqVit5KGJ46Qg,newamerican,American (New)
GCAQmtRdNhqVit5KGJ46Qg,breakfast_brunch,Breakfast & Brunch
GCAQmtRdNhqVit5KGJ46Qg,cocktailbars,Cocktail Bars
b3lYtaBR1SlmH7NNDWi-vg,cocktailbars,Cocktail Bars
b3lYtaBR1SlmH7NNDWi-vg,tradamerican,American (Traditional)
b3lYtaBR1SlmH7NNDWi-vg,burgers,Burgers
aS8QlNmESvm2ZLsE9D-c3g,wine_bars,Wine Bars
aS8QlNmESvm2ZLsE9D-c3g,cocktailbars,Cocktail Bars
aS8QlNmESvm2ZLsE9D-c3g,tapasmallplates,Tapas/Small Plates
ExvoimQ4LzY3UWtZ6m6Lgw,mideastern,Middle Eastern
ExvoimQ4LzY3UWtZ6m6Lgw,persian,Persian/Iranian
ExvoimQ4LzY3UWtZ6m6Lgw,mediterranean,Mediterranean
NTwOc9yQ1xl5deeVzZqxfw,bars,Bars
NTwOc9yQ1xl5deeVzZqxfw,breakfast_brunch,Breakfast & Brunch
6ZfVmImuKJg9lB1PF4pfPg,tacos,Tacos
1raTNJpNeTOLLJsm5YY1mA,newamerican,American (New)
1raTNJpNeTOLLJsm5YY1mA,beerbar,Beer Bar
1raTNJpNeTOLLJsm5YY1mA,cocktailbars,Cocktail Bars
pRfGeyi4TcpLPKQTNtPx6w,bbq,Barbeque
pRfGeyi4TcpLPKQTNtPx6w,streetvendors,Street Vendors
TbZ7mJqWuyJycLPNDrbY6A,japanese,Japanese
TbZ7mJqWuyJycLPNDrbY6A,sushi,Sushi Bars
SnKjKXsPmJmiz3RcSugWyw,mideastern,Middle Eastern
SnKjKXsPmJmiz3RcSugWyw,latin,Latin American
HgEwORU1LJyrFVE_ll_pDg,cocktailbars,Cocktail Bars
HgEwORU1LJyrFVE_ll_pDg,thai,Thai
idViQYqbVGaMZnD65HlulA,breakfast_brunch,Breakfast & Brunch
idViQYqbVGaMZnD65HlulA,comfortfood,Comfort Food
idViQYqbVGaMZnD65HlulA,caribbean,Caribbean
KBW0EP-prQBhkqqGJCxmXg,caribbean,Caribbean
tuhlWtnjoOn8C6NTUCnbPg,newamerican,American (New)
tuhlWtnjoOn8C6NTUCnbPg,mediterranean,Mediterranean
tuhlWtnjoOn8C6NTUCnbPg,cocktailbars,Cocktail Bars
HuU2IGPfQ23FTOGDQg0Ieg,bars,Bars
HuU2IGPfQ23FTOGDQg0Ieg,mediterranean,Mediterranean
IiLLntICUim7YREkIBU7lA,cafes,Cafes
IiLLntICUim7YREkIBU7lA,waffles,Waffles
IiLLntICUim7YREkIBU7lA,breakfast_brunch,Breakfast & Brunch
RjeW_l8OF99rn5df5-Rj4g,ramen,Ramen
S1dsXbNk1NRy71eIhm1TmA,newamerican,American (New)
S1dsXbNk1NRy71eIhm1TmA,bars,Bars
S1dsXbNk1NRy71eIhm1TmA,tapasmallplates,Tapas/Small Plates
71HLFDV5yIX8l7WqP7Km5g,tapasmallplates,Tapas/Small Plates
71HLFDV5yIX8l7WqP7Km5g,cocktailbars,Cocktail Bars
71HLFDV5yIX8l7WqP7Km5g,wine_bars,Wine Bars
7pWF8zJ26goQRqdlzvW9Qw,thai,Thai
qKfD10PsDKP_9B7O1_7oJQ,italian,Italian
qKfD10PsDKP_9B7O1_7oJQ,sandwiches,Sandwiches
u-MUL83NUy2gsbV80WZnAA,breakfast_brunch,Breakfast & Brunch
u-MUL83NUy2gsbV80WZnAA,tradamerican,American (Traditional)
u-MUL83NUy2gsbV80WZnAA,pizza,Pizza
itH4GH2Mw2D5n5kkQAtMog,japacurry,Japanese Curry
itH4GH2Mw2D5n5kkQAtMog,noodles,Noodles
itH4GH2Mw2D5n5kkQAtMog,beerbar,Beer Bar
MbwsCB7echBlVwzfJ_9c9g,modern_european,Modern European
MbwsCB7echBlVwzfJ_9c9g,wine_bars,Wine Bars
MbwsCB7echBlVwzfJ_9c9g,georgian,Georgian
affWh2WFSMayL04l9lr47g,pizza,Pizza
IFMnx1fd9QHCfXb6UBWBWw,seafood,Seafood
cK3RoKIHN7n8WetlIyTWHA,newamerican,American (New)
